"Data","Czas","Szerokość","Długość geograficzna","Typ lokalizacji","PRĘDKOŚĆ (KPH)","POZIOM BATERII(%)","Połącz"
"18/08/2022","15:27:36",50.81153155,19.10460234,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81153155,19.10460234"")"
"18/08/2022","15:27:46",50.81153155,19.10460234,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81153155,19.10460234"")"
"18/08/2022","15:28:27",50.81142392,19.10493238,"wifi",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81142392,19.10493238"")"
"18/08/2022","15:30:08",50.81131697,19.10440922,"gps",6,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81131697,19.10440922"")"
"18/08/2022","15:30:18",50.81114531,19.10436631,"gps",6,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81114531,19.10436631"")"
"18/08/2022","15:30:28",50.81080199,19.10430193,"gps",6,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81080199,19.10430193"")"
"18/08/2022","15:30:40",50.81056595,19.10423756,"gps",5,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81056595,19.10423756"")"
"18/08/2022","15:30:50",50.81048012,19.10400153,"gps",6,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81048012,19.10400153"")"
"18/08/2022","15:31:00",50.81048012,19.10376549,"gps",8,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81048012,19.10376549"")"
"18/08/2022","15:31:10",50.81039429,19.10320759,"gps",7,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81039429,19.10320759"")"
"18/08/2022","15:31:20",50.81039429,19.10303593,"gps",4,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81039429,19.10303593"")"
"18/08/2022","15:31:30",50.81041575,19.10262824,"gps",7,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81041575,19.10262824"")"
"18/08/2022","15:31:41",50.81041575,19.10237074,"gps",7,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81041575,19.10237074"")"
"18/08/2022","15:31:51",50.81043721,19.10215617,"gps",7,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81043721,19.10215617"")"
"18/08/2022","15:32:01",50.81045867,19.10170556,"gps",5,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81045867,19.10170556"")"
"18/08/2022","15:32:11",50.81039429,19.10157681,"gps",6,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81039429,19.10157681"")"
"18/08/2022","15:32:21",50.81032992,19.10153389,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81032992,19.10153389"")"
"18/08/2022","15:32:31",50.81032992,19.10153389,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81032992,19.10153389"")"
"18/08/2022","15:32:42",50.81032992,19.10153389,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81032992,19.10153389"")"
"18/08/2022","15:32:52",50.81035138,19.10140515,"gps",3,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81035138,19.10140515"")"
"18/08/2022","15:33:02",50.81037283,19.10134078,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81037283,19.10134078"")"
"18/08/2022","15:33:12",50.81037283,19.10134078,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81037283,19.10134078"")"
"18/08/2022","15:33:22",50.81050158,19.10084725,"gps",4,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81050158,19.10084725"")"
"18/08/2022","15:33:32",50.8105445,19.10065413,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.10065413"")"
"18/08/2022","15:33:43",50.8105445,19.10065413,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.10065413"")"
"18/08/2022","15:33:53",50.8105445,19.10065413,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.10065413"")"
"18/08/2022","15:34:03",50.8105445,19.10065413,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.10065413"")"
"18/08/2022","15:34:13",50.8105445,19.10065413,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.10065413"")"
"18/08/2022","15:34:23",50.8105445,19.10065413,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.10065413"")"
"18/08/2022","15:34:33",50.8105445,19.10065413,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.10065413"")"
"18/08/2022","15:34:45",50.81022263,19.10048247,"gps",4,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81022263,19.10048247"")"
"18/08/2022","15:34:55",50.81037283,19.10037518,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81037283,19.10037518"")"
"18/08/2022","15:35:05",50.81037283,19.10037518,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81037283,19.10037518"")"
"18/08/2022","15:35:15",50.81037283,19.10037518,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81037283,19.10037518"")"
"18/08/2022","15:35:25",50.81050158,19.09979582,"gps",4,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81050158,19.09979582"")"
"18/08/2022","15:35:35",50.81052304,19.09970999,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81052304,19.09970999"")"
"18/08/2022","15:35:46",50.81052304,19.09970999,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81052304,19.09970999"")"
"18/08/2022","15:35:56",50.81052304,19.09970999,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81052304,19.09970999"")"
"18/08/2022","15:36:06",50.81052304,19.09970999,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81052304,19.09970999"")"
"18/08/2022","15:36:16",50.81052304,19.09970999,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81052304,19.09970999"")"
"18/08/2022","15:36:26",50.81052304,19.09970999,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81052304,19.09970999"")"
"18/08/2022","15:36:36",50.81052304,19.09970999,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81052304,19.09970999"")"
"18/08/2022","15:36:47",50.81052304,19.09970999,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81052304,19.09970999"")"
"18/08/2022","15:36:57",50.8105445,19.09891606,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.09891606"")"
"18/08/2022","15:37:07",50.8105445,19.09891606,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.09891606"")"
"18/08/2022","15:37:17",50.8105445,19.09891606,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.09891606"")"
"18/08/2022","15:37:27",50.8105445,19.09891606,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.09891606"")"
"18/08/2022","15:37:37",50.8105445,19.09891606,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.09891606"")"
"18/08/2022","15:37:48",50.8105445,19.09891606,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.09891606"")"
"18/08/2022","15:37:58",50.8105445,19.09891606,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.09891606"")"
"18/08/2022","15:38:08",50.8105445,19.09891606,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.09891606"")"
"18/08/2022","15:38:18",50.8105445,19.09891606,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.8105445,19.09891606"")"
"18/08/2022","15:38:28",50.81048012,19.09855128,"gps",6,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81048012,19.09855128"")"
"18/08/2022","15:38:38",50.81050158,19.0983367,"gps",7,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81050158,19.0983367"")"
"18/08/2022","15:38:49",50.81050158,19.09784318,"gps",6,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81050158,19.09784318"")"
"18/08/2022","15:38:59",50.81043721,19.09773589,"gps",6,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81043721,19.09773589"")"
"18/08/2022","15:39:09",50.81015826,19.09771443,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81015826,19.09771443"")"
"18/08/2022","15:39:19",50.81015826,19.09771443,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81015826,19.09771443"")"
"18/08/2022","15:39:29",50.81015826,19.09771443,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81015826,19.09771443"")"
"18/08/2022","15:39:39",50.81015826,19.09771443,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81015826,19.09771443"")"
"18/08/2022","15:39:50",50.81015826,19.09771443,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81015826,19.09771443"")"
"18/08/2022","15:40:00",50.81015826,19.09771443,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81015826,19.09771443"")"
"18/08/2022","15:40:10",50.81015826,19.09771443,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81015826,19.09771443"")"
"18/08/2022","15:40:20",50.80992222,19.09769297,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.80992222,19.09769297"")"
"18/08/2022","15:40:30",50.80994368,19.09769297,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.80994368,19.09769297"")"
"18/08/2022","15:40:40",50.80994368,19.09769297,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.80994368,19.09769297"")"
"18/08/2022","15:40:51",50.8101368,19.09765006,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.8101368,19.09765006"")"
"18/08/2022","15:41:01",50.81026555,19.09754277,"gps",4,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81026555,19.09754277"")"
"18/08/2022","15:41:11",50.81026555,19.09741402,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.81026555,19.09741402"")"
"18/08/2022","15:41:21",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:41:31",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:41:41",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:41:52",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:42:02",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:42:12",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:42:22",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:42:32",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:42:42",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:42:54",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:43:04",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:43:14",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:43:24",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:43:34",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:43:44",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:43:55",50.810287,19.09739256,"gps",0,94,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:44:05",50.810287,19.09739256,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:44:15",50.810287,19.09739256,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.810287,19.09739256"")"
"18/08/2022","15:44:25",50.81035138,19.09732819,"gps",4,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.81035138,19.09732819"")"
"18/08/2022","15:44:35",50.81037283,19.09728528,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.81037283,19.09728528"")"
"18/08/2022","15:44:45",50.81037283,19.09728528,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.81037283,19.09728528"")"
"18/08/2022","15:44:56",50.81037283,19.09728528,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.81037283,19.09728528"")"
"18/08/2022","15:45:06",50.81050158,19.09758568,"gps",5,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.81050158,19.09758568"")"
"18/08/2022","15:45:16",50.81048012,19.09825087,"gps",14,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.81048012,19.09825087"")"
"18/08/2022","15:45:26",50.81048012,19.09868002,"gps",17,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.81048012,19.09868002"")"
"18/08/2022","15:45:36",50.81050158,19.09998894,"gps",30,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.81050158,19.09998894"")"
"18/08/2022","15:45:46",50.81050158,19.10086871,"gps",30,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.81050158,19.10086871"")"
"18/08/2022","15:45:58",50.81005097,19.10159827,"gps",18,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.81005097,19.10159827"")"
"18/08/2022","15:46:08",50.8097291,19.10164118,"gps",16,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.8097291,19.10164118"")"
"18/08/2022","15:46:18",50.8094287,19.10164118,"gps",17,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.8094287,19.10164118"")"
"18/08/2022","15:46:28",50.80904246,19.10129786,"gps",9,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80904246,19.10129786"")"
"18/08/2022","15:46:38",50.80865622,19.10119057,"gps",11,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80865622,19.10119057"")"
"18/08/2022","15:46:48",50.80844164,19.1011262,"gps",11,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80844164,19.1011262"")"
"18/08/2022","15:46:58",50.80822707,19.10110474,"gps",13,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80822707,19.10110474"")"
"18/08/2022","15:47:08",50.80811978,19.10084725,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80811978,19.10084725"")"
"18/08/2022","15:47:18",50.80811978,19.10084725,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80811978,19.10084725"")"
"18/08/2022","15:47:28",50.80811978,19.10084725,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80811978,19.10084725"")"
"18/08/2022","15:47:38",50.80811978,19.10084725,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80811978,19.10084725"")"
"18/08/2022","15:47:48",50.80811978,19.10084725,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80811978,19.10084725"")"
"18/08/2022","15:47:59",50.80809832,19.10046101,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80809832,19.10046101"")"
"18/08/2022","15:48:09",50.80809832,19.10046101,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80809832,19.10046101"")"
"18/08/2022","15:48:19",50.80807686,19.09979582,"gps",8,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80807686,19.09979582"")"
"18/08/2022","15:48:29",50.80807686,19.09975291,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80807686,19.09975291"")"
"18/08/2022","15:48:39",50.80820561,19.09981728,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80820561,19.09981728"")"
"18/08/2022","15:48:49",50.80814124,19.09983874,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80814124,19.09983874"")"
"18/08/2022","15:49:01",50.80814124,19.09983874,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80814124,19.09983874"")"
"18/08/2022","15:49:11",50.80811978,19.0994525,"gps",11,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80811978,19.0994525"")"
"18/08/2022","15:49:21",50.80807686,19.09910918,"gps",12,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80807686,19.09910918"")"
"18/08/2022","15:49:31",50.80809832,19.09859419,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80809832,19.09859419"")"
"18/08/2022","15:49:41",50.80809832,19.09859419,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80809832,19.09859419"")"
"18/08/2022","15:49:51",50.80811978,19.09906626,"gps",14,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80811978,19.09906626"")"
"18/08/2022","15:50:01",50.80805541,19.09949542,"gps",12,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80805541,19.09949542"")"
"18/08/2022","15:50:11",50.80805541,19.10033227,"gps",15,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80805541,19.10033227"")"
"18/08/2022","15:50:21",50.80805541,19.10076142,"gps",16,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80805541,19.10076142"")"
"18/08/2022","15:50:31",50.80814124,19.10164118,"gps",14,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80814124,19.10164118"")"
"18/08/2022","15:50:41",50.80811978,19.10204888,"gps",13,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80811978,19.10204888"")"
"18/08/2022","15:50:51",50.80807686,19.10228491,"gps",6,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80807686,19.10228491"")"
"18/08/2022","15:51:03",50.80807686,19.10230637,"gps",0,93,"=HYPERLINK(""https://maps.google.com/maps?q=50.80807686,19.10230637"")"
"18/08/2022","15:51:13",50.80805541,19.10245657,"gps",8,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80805541,19.10245657"")"
"18/08/2022","15:51:23",50.80820561,19.10299302,"gps",11,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80820561,19.10299302"")"
"18/08/2022","15:51:33",50.80837727,19.10316468,"gps",14,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80837727,19.10316468"")"
"18/08/2022","15:51:43",50.80859185,19.10314322,"gps",8,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80859185,19.10314322"")"
"18/08/2022","15:51:53",50.80859185,19.10286427,"gps",10,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80859185,19.10286427"")"
"18/08/2022","15:52:04",50.80861331,19.10267115,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80861331,19.10267115"")"
"18/08/2022","15:52:14",50.80861331,19.10267115,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80861331,19.10267115"")"
"18/08/2022","15:52:24",50.80861331,19.10267115,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80861331,19.10267115"")"
"18/08/2022","15:52:34",50.80861331,19.10267115,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80861331,19.10267115"")"
"18/08/2022","15:52:44",50.80861331,19.10267115,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80861331,19.10267115"")"
"18/08/2022","15:52:54",50.80857039,19.10292864,"gps",13,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80857039,19.10292864"")"
"18/08/2022","15:53:06",50.80854893,19.10331488,"gps",16,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80854893,19.10331488"")"
"18/08/2022","15:53:16",50.80818415,19.10376549,"gps",7,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80818415,19.10376549"")"
"18/08/2022","15:53:26",50.80818415,19.10382987,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80818415,19.10382987"")"
"18/08/2022","15:53:36",50.80818415,19.10382987,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80818415,19.10382987"")"
"18/08/2022","15:53:46",50.80818415,19.10382987,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80818415,19.10382987"")"
"18/08/2022","15:53:56",50.80818415,19.10382987,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80818415,19.10382987"")"
"18/08/2022","15:54:07",50.80814124,19.10398007,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80814124,19.10398007"")"
"18/08/2022","15:54:17",50.80814124,19.10398007,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80814124,19.10398007"")"
"18/08/2022","15:54:27",50.80814124,19.10398007,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80814124,19.10398007"")"
"18/08/2022","15:54:37",50.80814124,19.10398007,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80814124,19.10398007"")"
"18/08/2022","15:54:47",50.80796958,19.1040659,"gps",10,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80796958,19.1040659"")"
"18/08/2022","15:54:57",50.80769063,19.1039157,"gps",15,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80769063,19.1039157"")"
"18/08/2022","15:55:08",50.80711127,19.10361529,"gps",17,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80711127,19.10361529"")"
"18/08/2022","15:55:18",50.80681086,19.10348654,"gps",17,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80681086,19.10348654"")"
"18/08/2022","15:55:28",50.80621005,19.10337925,"gps",16,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80621005,19.10337925"")"
"18/08/2022","15:55:38",50.80584527,19.10337925,"gps",18,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80584527,19.10337925"")"
"18/08/2022","15:55:48",50.80550194,19.10344363,"gps",18,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80550194,19.10344363"")"
"18/08/2022","15:55:58",50.80545903,19.10415173,"gps",11,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80545903,19.10415173"")"
"18/08/2022","15:56:09",50.80545903,19.10438777,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80545903,19.10438777"")"
"18/08/2022","15:56:19",50.80543757,19.10438777,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80543757,19.10438777"")"
"18/08/2022","15:56:29",50.80543757,19.10438777,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80543757,19.10438777"")"
"18/08/2022","15:56:39",50.80543757,19.10438777,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80543757,19.10438777"")"
"18/08/2022","15:56:49",50.80543757,19.10438777,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80543757,19.10438777"")"
"18/08/2022","15:56:59",50.80543757,19.10438777,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80543757,19.10438777"")"
"18/08/2022","15:57:11",50.80543757,19.10438777,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80543757,19.10438777"")"
"18/08/2022","15:57:21",50.80543757,19.10438777,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80543757,19.10438777"")"
"18/08/2022","15:57:31",50.80543757,19.10438777,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80543757,19.10438777"")"
"18/08/2022","15:57:41",50.80539465,19.1044736,"gps",7,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80539465,19.1044736"")"
"18/08/2022","15:57:51",50.8053732,19.10470963,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.8053732,19.10470963"")"
"18/08/2022","15:58:01",50.8053732,19.10470963,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.8053732,19.10470963"")"
"18/08/2022","15:58:12",50.80526591,19.10524607,"gps",5,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80526591,19.10524607"")"
"18/08/2022","15:58:22",50.80550194,19.10524607,"gps",9,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80550194,19.10524607"")"
"18/08/2022","15:58:32",50.80569506,19.10571814,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80569506,19.10571814"")"
"18/08/2022","15:58:42",50.80575943,19.10597563,"gps",8,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80575943,19.10597563"")"
"18/08/2022","15:58:52",50.80575943,19.10604001,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80575943,19.10604001"")"
"18/08/2022","15:59:02",50.80575943,19.10604001,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80575943,19.10604001"")"
"18/08/2022","15:59:14",50.80595255,19.10597563,"gps",5,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80595255,19.10597563"")"
"18/08/2022","15:59:24",50.80603838,19.10597563,"gps",4,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80603838,19.10597563"")"
"18/08/2022","15:59:34",50.80603838,19.10599709,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80603838,19.10599709"")"
"18/08/2022","15:59:44",50.80586672,19.10610438,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80586672,19.10610438"")"
"18/08/2022","15:59:54",50.80584527,19.10636187,"gps",8,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80584527,19.10636187"")"
"18/08/2022","16:00:04",50.8055234,19.10655499,"gps",5,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.8055234,19.10655499"")"
"18/08/2022","16:00:16",50.80550194,19.10657645,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80550194,19.10657645"")"
"18/08/2022","16:00:26",50.80550194,19.10657645,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80550194,19.10657645"")"
"18/08/2022","16:00:36",50.80550194,19.10657645,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80550194,19.10657645"")"
"18/08/2022","16:00:46",50.80550194,19.10657645,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80550194,19.10657645"")"
"18/08/2022","16:00:56",50.80550194,19.10657645,"gps",0,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80550194,19.10657645"")"
"18/08/2022","16:01:06",50.80515862,19.10651207,"gps",9,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.80515862,19.10651207"")"
"18/08/2022","16:01:16",50.8051157,19.10619021,"gps",8,92,"=HYPERLINK(""https://maps.google.com/maps?q=50.8051157,19.10619021"")"
"18/08/2022","16:01:26",50.8051157,19.10612584,"gps",0,91,"=HYPERLINK(""https://maps.google.com/maps?q=50.8051157,19.10612584"")"
